t_qh,solar_e_prod_normalized,ambient_temperature_deg_c
12083,0,16
12084,0,16
12085,0,15
12086,0,15
12087,0,15
12088,0,15
12089,0,14
12090,0,14
12091,0,14
12092,0,14
12093,0,13
12094,0,13
12095,0,13
12096,0,13
12097,0,12.1
12098,0,12.1
12099,0,12.1
12100,0,12.1
12101,0,11.1
12102,0,11.1
12103,0,11.1
12104,0,11.1
12105,0,10.6
12106,0,10.6
12107,0,10.6
12108,0,10.6
12109,0,10.2
12110,0,10.2
12111,0,10.2
12112,0,10.2
12113,0.013888889,10.2
12114,0.013888889,10.2
12115,0.013888889,10.2
12116,0.013888889,10.2
12117,0.077777778,10.6
12118,0.077777778,10.6
12119,0.077777778,10.6
12120,0.077777778,10.6
12121,0.288888889,10.6
12122,0.288888889,10.6
12123,0.288888889,10.6
12124,0.288888889,10.6
12125,0.4,11.4
12126,0.4,11.4
12127,0.4,11.4
12128,0.4,11.4
12129,0.594444444,13.5
12130,0.594444444,13.5
12131,0.594444444,13.5
12132,0.594444444,13.5
12133,0.733333333,15.1
12134,0.733333333,15.1
12135,0.733333333,15.1
12136,0.733333333,15.1
12137,0.791666667,15.4
12138,0.791666667,15.4
12139,0.791666667,15.4
12140,0.791666667,15.4
12141,0.725,16.1
12142,0.725,16.1
12143,0.725,16.1
12144,0.725,16.1
12145,0.819444444,16.7
12146,0.819444444,16.7
12147,0.819444444,16.7
12148,0.819444444,16.7
12149,0.741666667,17.7
12150,0.741666667,17.7
12151,0.741666667,17.7
12152,0.741666667,17.7
12153,0.658333333,17.9
12154,0.658333333,17.9
12155,0.658333333,17.9
12156,0.658333333,17.9
12157,0.508333333,18
12158,0.508333333,18
12159,0.508333333,18
12160,0.508333333,18
12161,0.355555556,17.9
12162,0.355555556,17.9
12163,0.355555556,17.9
12164,0.355555556,17.9
12165,0.136111111,16.9
12166,0.136111111,16.9
12167,0.136111111,16.9
12168,0.136111111,16.9
12169,0.022222222,16
12170,0.022222222,16
12171,0.022222222,16
12172,0.022222222,16
12173,0,15.3
12174,0,15.3
12175,0,15.3
12176,0,15.3
12177,0,14.5
12178,0,14.5
12179,0,14.5
12180,0,14.5
12181,0,13.8
12182,0,13.8
12183,0,13.8
12184,0,13.8
12185,0,13.1
12186,0,13.1
12187,0,13.1
12188,0,13.1
12189,0,12.2
12190,0,12.2
12191,0,12.2
12192,0,12.2
12193,0,11.9
12194,0,11.9
12195,0,11.9
12196,0,11.9
12197,0,11.4
12198,0,11.4
12199,0,11.4
12200,0,11.4
12201,0,11
12202,0,11
12203,0,11
12204,0,11
12205,0,11
12206,0,11
12207,0,11
12208,0,11
12209,0.033333333,11
12210,0.033333333,11
12211,0.033333333,11
12212,0.033333333,11
12213,0.152777778,11.3
12214,0.152777778,11.3
12215,0.152777778,11.3
12216,0.152777778,11.3
12217,0.316666667,11.8
12218,0.316666667,11.8
12219,0.316666667,11.8
12220,0.316666667,11.8
12221,0.483333333,12.8
12222,0.483333333,12.8
12223,0.483333333,12.8
12224,0.483333333,12.8
12225,0.616666667,14
12226,0.616666667,14
12227,0.616666667,14
12228,0.616666667,14
12229,0.738888889,15.4
12230,0.738888889,15.4
12231,0.738888889,15.4
12232,0.738888889,15.4
12233,0.819444444,16.2
12234,0.819444444,16.2
12235,0.819444444,16.2
12236,0.819444444,16.2
12237,0.852777778,17.2
12238,0.852777778,17.2
12239,0.852777778,17.2
12240,0.852777778,17.2
12241,0.838888889,18.2
12242,0.838888889,18.2
12243,0.838888889,18.2
12244,0.838888889,18.2
12245,0.775,18.6
12246,0.775,18.6
12247,0.775,18.6
12248,0.775,18.6
12249,0.672222222,19.1
12250,0.672222222,19.1
12251,0.672222222,19.1
12252,0.672222222,19.1
12253,0.533333333,19.3
12254,0.533333333,19.3
12255,0.533333333,19.3
12256,0.533333333,19.3
12257,0.372222222,19.3
12258,0.372222222,19.3
12259,0.372222222,19.3
12260,0.372222222,19.3
12261,0.208333333,18.9
12262,0.208333333,18.9
12263,0.208333333,18.9
12264,0.208333333,18.9
12265,0.058333333,18.1
12266,0.058333333,18.1
12267,0.058333333,18.1
12268,0.058333333,18.1
12269,0.002777778,17.3
12270,0.002777778,17.3
12271,0.002777778,17.3
12272,0.002777778,17.3
12273,0,16.5
12274,0,16.5
12275,0,16.5
12276,0,16.5
12277,0,15.9
12278,0,15.9
12279,0,15.9
12280,0,15.9
12281,0,15.4
12282,0,15.4
12283,0,15.4
12284,0,15.4
12285,0,14.9
12286,0,14.9
12287,0,14.9
12288,0,14.9
12289,0,14.6
12290,0,14.6
12291,0,14.6
12292,0,14.6
12293,0,14.3
12294,0,14.3
12295,0,14.3
12296,0,14.3
12297,0,14.1
12298,0,14.1
12299,0,14.1
12300,0,14.1
12301,0,14
12302,0,14
12303,0,14
12304,0,14
12305,0.036111111,14
12306,0.036111111,14
12307,0.036111111,14
12308,0.036111111,14
12309,0.163888889,14.1
12310,0.163888889,14.1
12311,0.163888889,14.1
12312,0.163888889,14.1
12313,0.325,14.5
12314,0.325,14.5
12315,0.325,14.5
12316,0.325,14.5
12317,0.488888889,15
12318,0.488888889,15
12319,0.488888889,15
12320,0.488888889,15
12321,0.622222222,15.3
12322,0.622222222,15.3
12323,0.622222222,15.3
12324,0.622222222,15.3
12325,0.736111111,15.7
12326,0.736111111,15.7
12327,0.736111111,15.7
12328,0.736111111,15.7
12329,0.816666667,16.1
12330,0.816666667,16.1
12331,0.816666667,16.1
12332,0.816666667,16.1
12333,0.847222222,16.5
12334,0.847222222,16.5
12335,0.847222222,16.5
12336,0.847222222,16.5
12337,0.816666667,17.1
12338,0.816666667,17.1
12339,0.816666667,17.1
12340,0.816666667,17.1
12341,0.758333333,17.2
12342,0.758333333,17.2
12343,0.758333333,17.2
12344,0.758333333,17.2
12345,0.588888889,18.2
12346,0.588888889,18.2
12347,0.588888889,18.2
12348,0.588888889,18.2
12349,0.472222222,18.4
12350,0.472222222,18.4
12351,0.472222222,18.4
12352,0.472222222,18.4
12353,0.261111111,18.5
12354,0.261111111,18.5
12355,0.261111111,18.5
12356,0.261111111,18.5
12357,0.116666667,18.4
12358,0.116666667,18.4
12359,0.116666667,18.4
12360,0.116666667,18.4
12361,0.036111111,18.1
12362,0.036111111,18.1
12363,0.036111111,18.1
12364,0.036111111,18.1
12365,0,17.7
12366,0,17.7
12367,0,17.7
12368,0,17.7
12369,0,17.1
12370,0,17.1
12371,0,17.1
12372,0,17.1
12373,0,16.6
12374,0,16.6
12375,0,16.6
12376,0,16.6
12377,0,15.9
12378,0,15.9
12379,0,15.9
12380,0,15.9
12381,0,15.2
12382,0,15.2
12383,0,15.2
12384,0,15.2
12385,0,14
12386,0,14
12387,0,14
12388,0,14
12389,0,13.9
12390,0,13.9
12391,0,13.9
12392,0,13.9
12393,0,13.6
12394,0,13.6
12395,0,13.6
12396,0,13.6
12397,0,13.4
12398,0,13.4
12399,0,13.4
12400,0,13.4
12401,0.013888889,13.3
12402,0.013888889,13.3
12403,0.013888889,13.3
12404,0.013888889,13.3
12405,0.061111111,13.4
12406,0.061111111,13.4
12407,0.061111111,13.4
12408,0.061111111,13.4
12409,0.125,13.5
12410,0.125,13.5
12411,0.125,13.5
12412,0.125,13.5
12413,0.227777778,13.6
12414,0.227777778,13.6
12415,0.227777778,13.6
12416,0.227777778,13.6
12417,0.391666667,14
12418,0.391666667,14
12419,0.391666667,14
12420,0.391666667,14
12421,0.475,14.5
12422,0.475,14.5
12423,0.475,14.5
12424,0.475,14.5
12425,0.605555556,14.8
12426,0.605555556,14.8
12427,0.605555556,14.8
12428,0.605555556,14.8
12429,0.658333333,15.1
12430,0.658333333,15.1
12431,0.658333333,15.1
12432,0.658333333,15.1
12433,0.411111111,15.3
12434,0.411111111,15.3
12435,0.411111111,15.3
12436,0.411111111,15.3
12437,0.297222222,15.3
12438,0.297222222,15.3
12439,0.297222222,15.3
12440,0.297222222,15.3
12441,0.194444444,15.3
12442,0.194444444,15.3
12443,0.194444444,15.3
12444,0.194444444,15.3
12445,0.130555556,15.3
12446,0.130555556,15.3
12447,0.130555556,15.3
12448,0.130555556,15.3
12449,0.063888889,15.1
12450,0.063888889,15.1
12451,0.063888889,15.1
12452,0.063888889,15.1
12453,0.113888889,14.7
12454,0.113888889,14.7
12455,0.113888889,14.7
12456,0.113888889,14.7
12457,0.080555556,14.7
12458,0.080555556,14.7
12459,0.080555556,14.7
12460,0.080555556,14.7
12461,0,14.6
12462,0,14.6
12463,0,14.6
12464,0,14.6
12465,0,14.5
12466,0,14.5
12467,0,14.5
12468,0,14.5
12469,0,13.6
12470,0,13.6
12471,0,13.6
12472,0,13.6
12473,0,11.6
12474,0,11.6
12475,0,11.6
12476,0,11.6
12477,0,11.9
12478,0,11.9
12479,0,11.9
12480,0,11.9
12481,0,11.1
12482,0,11.1
12483,0,11.1
12484,0,11.1
12485,0,10.1
12486,0,10.1
12487,0,10.1
12488,0,10.1
12489,0,9.6
12490,0,9.6
12491,0,9.6
12492,0,9.6
12493,0,9.2
12494,0,9.2
12495,0,9.2
12496,0,9.2
12497,0.025,9.1
12498,0.025,9.1
12499,0.025,9.1
12500,0.025,9.1
12501,0.172222222,9.8
12502,0.172222222,9.8
12503,0.172222222,9.8
12504,0.172222222,9.8
12505,0.3,10.2
12506,0.3,10.2
12507,0.3,10.2
12508,0.3,10.2
12509,0.497222222,12.1
12510,0.497222222,12.1
12511,0.497222222,12.1
12512,0.497222222,12.1
12513,0.625,13.1
12514,0.625,13.1
12515,0.625,13.1
12516,0.625,13.1
12517,0.766666667,14.9
12518,0.766666667,14.9
12519,0.766666667,14.9
12520,0.766666667,14.9
12521,0.816666667,16.1
12522,0.816666667,16.1
12523,0.816666667,16.1
12524,0.816666667,16.1
12525,0.852777778,17.3
12526,0.852777778,17.3
12527,0.852777778,17.3
12528,0.852777778,17.3
12529,0.758333333,17.9
12530,0.758333333,17.9
12531,0.758333333,17.9
12532,0.758333333,17.9
12533,0.6,18.9
12534,0.6,18.9
12535,0.6,18.9
12536,0.6,18.9
12537,0.441666667,19.6
12538,0.441666667,19.6
12539,0.441666667,19.6
12540,0.441666667,19.6
12541,0.283333333,19.8
12542,0.283333333,19.8
12543,0.283333333,19.8
12544,0.283333333,19.8
12545,0.113888889,19.7
12546,0.113888889,19.7
12547,0.113888889,19.7
12548,0.113888889,19.7
12549,0.05,19.1
12550,0.05,19.1
12551,0.05,19.1
12552,0.05,19.1
12553,0.013888889,18.2
12554,0.013888889,18.2
12555,0.013888889,18.2
12556,0.013888889,18.2
12557,0,17.2
12558,0,17.2
12559,0,17.2
12560,0,17.2
12561,0,16.1
12562,0,16.1
12563,0,16.1
12564,0,16.1
12565,0,14.7
12566,0,14.7
12567,0,14.7
12568,0,14.7
12569,0,13.4
12570,0,13.4
12571,0,13.4
12572,0,13.4
12573,0,12
12574,0,12
12575,0,12
12576,0,12
12577,0,11
12578,0,11
12579,0,11
12580,0,11
12581,0,10
12582,0,10
12583,0,10
12584,0,10
12585,0,9.5
12586,0,9.5
12587,0,9.5
12588,0,9.5
12589,0,9.1
12590,0,9.1
12591,0,9.1
12592,0,9.1
12593,0.044444444,9
12594,0.044444444,9
12595,0.044444444,9
12596,0.044444444,9
12597,0.175,9.6
12598,0.175,9.6
12599,0.175,9.6
12600,0.175,9.6
12601,0.338888889,10.7
12602,0.338888889,10.7
12603,0.338888889,10.7
12604,0.338888889,10.7
12605,0.483333333,12.1
12606,0.483333333,12.1
12607,0.483333333,12.1
12608,0.483333333,12.1
12609,0.636111111,13.6
12610,0.636111111,13.6
12611,0.636111111,13.6
12612,0.636111111,13.6
12613,0.558333333,15.1
12614,0.558333333,15.1
12615,0.558333333,15.1
12616,0.558333333,15.1
12617,0.561111111,16.5
12618,0.561111111,16.5
12619,0.561111111,16.5
12620,0.561111111,16.5
12621,0.566666667,17.7
12622,0.566666667,17.7
12623,0.566666667,17.7
12624,0.566666667,17.7
12625,0.669444444,18.7
12626,0.669444444,18.7
12627,0.669444444,18.7
12628,0.669444444,18.7
12629,0.666666667,19.4
12630,0.666666667,19.4
12631,0.666666667,19.4
12632,0.666666667,19.4
12633,0.688888889,19.9
12634,0.688888889,19.9
12635,0.688888889,19.9
12636,0.688888889,19.9
12637,0.547222222,20
12638,0.547222222,20
12639,0.547222222,20
12640,0.547222222,20
12641,0.386111111,19.8
12642,0.386111111,19.8
12643,0.386111111,19.8
12644,0.386111111,19.8
12645,0.225,19.2
12646,0.225,19.2
12647,0.225,19.2
12648,0.225,19.2
12649,0.069444444,18.3
12650,0.069444444,18.3
12651,0.069444444,18.3
12652,0.069444444,18.3
12653,0.002777778,17.2
12654,0.002777778,17.2
12655,0.002777778,17.2
12656,0.002777778,17.2
12657,0,16.1
12658,0,16.1
12659,0,16.1
12660,0,16.1
12661,0,15.2
12662,0,15.2
12663,0,15.2
12664,0,15.2
12665,0,14.2
12666,0,14.2
12667,0,14.2
12668,0,14.2
12669,0,13.3
12670,0,13.3
12671,0,13.3
12672,0,13.3
12673,0,13
12674,0,13
12675,0,13
12676,0,13
12677,0,12.6
12678,0,12.6
12679,0,12.6
12680,0,12.6
12681,0,12.4
12682,0,12.4
12683,0,12.4
12684,0,12.4
12685,0,12.2
12686,0,12.2
12687,0,12.2
12688,0,12.2
12689,0.030555556,12.1
12690,0.030555556,12.1
12691,0.030555556,12.1
12692,0.030555556,12.1
12693,0.102777778,13.1
12694,0.102777778,13.1
12695,0.102777778,13.1
12696,0.102777778,13.1
12697,0.280555556,14.7
12698,0.280555556,14.7
12699,0.280555556,14.7
12700,0.280555556,14.7
12701,0.355555556,16.7
12702,0.355555556,16.7
12703,0.355555556,16.7
12704,0.355555556,16.7
12705,0.508333333,18.8
12706,0.508333333,18.8
12707,0.508333333,18.8
12708,0.508333333,18.8
12709,0.597222222,20.9
12710,0.597222222,20.9
12711,0.597222222,20.9
12712,0.597222222,20.9
12713,0.666666667,22.8
12714,0.666666667,22.8
12715,0.666666667,22.8
12716,0.666666667,22.8
12717,0.869444444,23.2
12718,0.869444444,23.2
12719,0.869444444,23.2
12720,0.869444444,23.2
12721,0.730555556,23.4
12722,0.730555556,23.4
12723,0.730555556,23.4
12724,0.730555556,23.4
12725,0.733333333,23.5
12726,0.733333333,23.5
12727,0.733333333,23.5
12728,0.733333333,23.5
12729,0.666666667,23.5
12730,0.666666667,23.5
12731,0.666666667,23.5
12732,0.666666667,23.5
12733,0.547222222,23.4
12734,0.547222222,23.4
12735,0.547222222,23.4
12736,0.547222222,23.4
12737,0.358333333,22.9
12738,0.358333333,22.9
12739,0.358333333,22.9
12740,0.358333333,22.9
12741,0.219444444,22.2
12742,0.219444444,22.2
12743,0.219444444,22.2
12744,0.219444444,22.2
12745,0.077777778,21.2
12746,0.077777778,21.2
12747,0.077777778,21.2
12748,0.077777778,21.2
12749,0.005555556,20.2
12750,0.005555556,20.2
12751,0.005555556,20.2
12752,0.005555556,20.2
12753,0,19.1
12754,0,19.1
12755,0,19.1
12756,0,19.1
12757,0,17.3
12758,0,17.3
12759,0,17.3
12760,0,17.3
12761,0,15.5
12762,0,15.5
12763,0,15.5
12764,0,15.5
12765,0,13.7
12766,0,13.7
12767,0,13.7
12768,0,13.7
12769,0,12.4
12770,0,12.4
12771,0,12.4
12772,0,12.4
12773,0,10.9
12774,0,10.9
12775,0,10.9
12776,0,10.9
12777,0,10.1
12778,0,10.1
12779,0,10.1
12780,0,10.1
12781,0,9.6
12782,0,9.6
12783,0,9.6
12784,0,9.6
12785,0.027777778,9.5
12786,0.027777778,9.5
12787,0.027777778,9.5
12788,0.027777778,9.5
12789,0.138888889,10.3
12790,0.138888889,10.3
12791,0.138888889,10.3
12792,0.138888889,10.3
12793,0.325,11.7
12794,0.325,11.7
12795,0.325,11.7
12796,0.325,11.7
12797,0.452777778,13.4
12798,0.452777778,13.4
12799,0.452777778,13.4
12800,0.452777778,13.4
12801,0.580555556,15.3
12802,0.580555556,15.3
12803,0.580555556,15.3
12804,0.580555556,15.3
12805,0.647222222,17.2
12806,0.647222222,17.2
12807,0.647222222,17.2
12808,0.647222222,17.2
12809,0.636111111,19
12810,0.636111111,19
12811,0.636111111,19
12812,0.636111111,19
12813,0.825,20.5
12814,0.825,20.5
12815,0.825,20.5
12816,0.825,20.5
12817,0.816666667,21.8
12818,0.816666667,21.8
12819,0.816666667,21.8
12820,0.816666667,21.8
12821,0.758333333,22.7
12822,0.758333333,22.7
12823,0.758333333,22.7
12824,0.758333333,22.7
12825,0.666666667,23.3
12826,0.666666667,23.3
12827,0.666666667,23.3
12828,0.666666667,23.3
12829,0.538888889,23.5
12830,0.538888889,23.5
12831,0.538888889,23.5
12832,0.538888889,23.5
12833,0.377777778,23.4
12834,0.377777778,23.4
12835,0.377777778,23.4
12836,0.377777778,23.4
12837,0.219444444,22.7
12838,0.219444444,22.7
12839,0.219444444,22.7
12840,0.219444444,22.7
12841,0.075,21.5
12842,0.075,21.5
12843,0.075,21.5
12844,0.075,21.5
12845,0.002777778,20.1
12846,0.002777778,20.1
12847,0.002777778,20.1
12848,0.002777778,20.1
12849,0,18.6
12850,0,18.6
12851,0,18.6
12852,0,18.6
12853,0,17.1
12854,0,17.1
12855,0,17.1
12856,0,17.1
12857,0,15.6
12858,0,15.6
12859,0,15.6
12860,0,15.6
12861,0,14
12862,0,14
12863,0,14
12864,0,14
12865,0,13.2
12866,0,13.2
12867,0,13.2
12868,0,13.2
12869,0,12.4
12870,0,12.4
12871,0,12.4
12872,0,12.4
12873,0,12
12874,0,12
12875,0,12
12876,0,12
12877,0,11.7
12878,0,11.7
12879,0,11.7
12880,0,11.7
12881,0.047222222,11.7
12882,0.047222222,11.7
12883,0.047222222,11.7
12884,0.047222222,11.7
12885,0.175,12.5
12886,0.175,12.5
12887,0.175,12.5
12888,0.175,12.5
12889,0.319444444,13.9
12890,0.319444444,13.9
12891,0.319444444,13.9
12892,0.319444444,13.9
12893,0.469444444,15.7
12894,0.469444444,15.7
12895,0.469444444,15.7
12896,0.469444444,15.7
12897,0.613888889,17.6
12898,0.613888889,17.6
12899,0.613888889,17.6
12900,0.613888889,17.6
12901,0.708333333,19.5
12902,0.708333333,19.5
12903,0.708333333,19.5
12904,0.708333333,19.5
12905,0.791666667,21.2
12906,0.791666667,21.2
12907,0.791666667,21.2
12908,0.791666667,21.2
12909,0.827777778,22.8
12910,0.827777778,22.8
12911,0.827777778,22.8
12912,0.827777778,22.8
12913,0.830555556,24
12914,0.830555556,24
12915,0.830555556,24
12916,0.830555556,24
12917,0.666666667,24.9
12918,0.666666667,24.9
12919,0.666666667,24.9
12920,0.666666667,24.9
12921,0.644444444,25.5
12922,0.644444444,25.5
12923,0.644444444,25.5
12924,0.644444444,25.5
12925,0.561111111,25.8
12926,0.561111111,25.8
12927,0.561111111,25.8
12928,0.561111111,25.8
12929,0.391666667,25.7
12930,0.391666667,25.7
12931,0.391666667,25.7
12932,0.391666667,25.7
12933,0.205555556,25
12934,0.205555556,25
12935,0.205555556,25
12936,0.205555556,25
12937,0.047222222,23.9
12938,0.047222222,23.9
12939,0.047222222,23.9
12940,0.047222222,23.9
12941,0.002777778,22.7
12942,0.002777778,22.7
12943,0.002777778,22.7
12944,0.002777778,22.7
12945,0,21.3
12946,0,21.3
12947,0,21.3
12948,0,21.3
12949,0,19.7
12950,0,19.7
12951,0,19.7
12952,0,19.7
12953,0,18.1
12954,0,18.1
12955,0,18.1
12956,0,18.1
12957,0,16.5
12958,0,16.5
12959,0,16.5
12960,0,16.5
12961,0,15.1
12962,0,15.1
12963,0,15.1
12964,0,15.1
12965,0,13.6
12966,0,13.6
12967,0,13.6
12968,0,13.6
12969,0,12.9
12970,0,12.9
12971,0,12.9
12972,0,12.9
12973,0,12.3
12974,0,12.3
12975,0,12.3
12976,0,12.3
12977,0.05,12.2
12978,0.05,12.2
12979,0.05,12.2
12980,0.05,12.2
12981,0.044444444,12.9
12982,0.044444444,12.9
12983,0.044444444,12.9
12984,0.044444444,12.9
12985,0.222222222,13.9
12986,0.222222222,13.9
12987,0.222222222,13.9
12988,0.222222222,13.9
12989,0.280555556,15.1
12990,0.280555556,15.1
12991,0.280555556,15.1
12992,0.280555556,15.1
12993,0.630555556,16.5
12994,0.630555556,16.5
12995,0.630555556,16.5
12996,0.630555556,16.5
12997,0.436111111,17.7
12998,0.436111111,17.7
12999,0.436111111,17.7
13000,0.436111111,17.7
13001,0.222222222,18.9
13002,0.222222222,18.9
13003,0.222222222,18.9
13004,0.222222222,18.9
13005,0.155555556,20.1
13006,0.155555556,20.1
13007,0.155555556,20.1
13008,0.155555556,20.1
13009,0.677777778,21
13010,0.677777778,21
13011,0.677777778,21
13012,0.677777778,21
13013,0.65,21.8
13014,0.65,21.8
13015,0.65,21.8
13016,0.65,21.8
13017,0.4,22.2
13018,0.4,22.2
13019,0.4,22.2
13020,0.4,22.2
13021,0.313888889,22.4
13022,0.313888889,22.4
13023,0.313888889,22.4
13024,0.313888889,22.4
13025,0.416666667,22.2
13026,0.416666667,22.2
13027,0.416666667,22.2
13028,0.416666667,22.2
13029,0.225,21.6
13030,0.225,21.6
13031,0.225,21.6
13032,0.225,21.6
13033,0.077777778,20.7
13034,0.077777778,20.7
13035,0.077777778,20.7
13036,0.077777778,20.7
13037,0.005555556,19.6
13038,0.005555556,19.6
13039,0.005555556,19.6
13040,0.005555556,19.6
13041,0,18.5
13042,0,18.5
13043,0,18.5
13044,0,18.5
13045,0,17.3
13046,0,17.3
13047,0,17.3
13048,0,17.3
13049,0,16
13050,0,16
13051,0,16
13052,0,16
13053,0,14.7
13054,0,14.7
13055,0,14.7
13056,0,14.7
13057,0,14.1
13058,0,14.1
13059,0,14.1
13060,0,14.1
13061,0,13.5
13062,0,13.5
13063,0,13.5
13064,0,13.5
13065,0,13.2
13066,0,13.2
13067,0,13.2
13068,0,13.2
13069,0,12.9
13070,0,12.9
13071,0,12.9
13072,0,12.9
13073,0.008333333,12.9
13074,0.008333333,12.9
13075,0.008333333,12.9
13076,0.008333333,12.9
13077,0.025,12.9
13078,0.025,12.9
13079,0.025,12.9
13080,0.025,12.9
13081,0.072222222,13.2
13082,0.072222222,13.2
13083,0.072222222,13.2
13084,0.072222222,13.2
13085,0.269444444,14.5
13086,0.269444444,14.5
13087,0.269444444,14.5
13088,0.269444444,14.5
13089,0.372222222,15.1
13090,0.372222222,15.1
13091,0.372222222,15.1
13092,0.372222222,15.1
13093,0.547222222,16.1
13094,0.547222222,16.1
13095,0.547222222,16.1
13096,0.547222222,16.1
13097,0.791666667,16.7
13098,0.791666667,16.7
13099,0.791666667,16.7
13100,0.791666667,16.7
13101,0.669444444,17.1
13102,0.669444444,17.1
13103,0.669444444,17.1
13104,0.669444444,17.1
13105,0.697222222,17.4
13106,0.697222222,17.4
13107,0.697222222,17.4
13108,0.697222222,17.4
13109,0.508333333,17.8
13110,0.508333333,17.8
13111,0.508333333,17.8
13112,0.508333333,17.8
13113,0.4,18.2
13114,0.4,18.2
13115,0.4,18.2
13116,0.4,18.2
13117,0.472222222,18.2
13118,0.472222222,18.2
13119,0.472222222,18.2
13120,0.472222222,18.2
13121,0.222222222,18.1
13122,0.222222222,18.1
13123,0.222222222,18.1
13124,0.222222222,18.1
13125,0.216666667,17.3
13126,0.216666667,17.3
13127,0.216666667,17.3
13128,0.216666667,17.3
13129,0.075,17.1
13130,0.075,17.1
13131,0.075,17.1
13132,0.075,17.1
13133,0.005555556,16.5
13134,0.005555556,16.5
13135,0.005555556,16.5
13136,0.005555556,16.5
13137,0,16.1
13138,0,16.1
13139,0,16.1
13140,0,16.1
13141,0,15.2
13142,0,15.2
13143,0,15.2
13144,0,15.2
